Customer_ID,Gender,Age_Group,Customer_Segment,Loyalty_Member,City
2774,Female,26-35,Regular,No,Chandigarh
2775,Female,46-60,Budget,No,Indore
2776,Female,60+,Regular,No,Kochi
2777,Male,26-35,Regular,Yes,Lucknow
2778,Female,18-25,Regular,No,Pune
2779,Female,26-35,Regular,Yes,Surat
2780,Female,36-45,Budget,No,Bhubaneswar
2781,Male,36-45,Budget,No,Bengaluru
2782,Male,18-25,Regular,Yes,Bengaluru
2783,Female,18-25,Business,No,Mumbai
2784,Male,60+,Premium,No,Nagpur
2785,Male,18-25,Premium,No,Lucknow
2786,Male,26-35,Budget,Yes,Mumbai
2787,Female,26-35,Budget,Yes,Nagpur
2788,Female,36-45,Budget,No,Ahmedabad
2789,Female,18-25,Budget,Yes,Mumbai
2790,Male,46-60,Premium,Yes,Ahmedabad
2791,Male,36-45,Business,No,Chennai
2792,Female,46-60,Budget,No,Bhubaneswar
2793,Male,26-35,Premium,No,Bhubaneswar
2794,Male,18-25,Premium,No,Ahmedabad
2795,Female,46-60,Regular,No,Hyderabad
2796,Female,46-60,Business,Yes,Ahmedabad
2797,Male,26-35,Regular,Yes,Kochi
2798,Female,26-35,Regular,Yes,Nagpur
2799,Female,46-60,Budget,No,Mumbai
2800,Male,60+,Premium,No,Chennai
2801,Male,26-35,Premium,No,Delhi
2802,Female,18-25,Business,No,Surat
2803,Male,26-35,Budget,No,Indore
2804,Female,26-35,Budget,No,Lucknow
2805,Female,36-45,Regular,Yes,Indore
2806,Female,36-45,Budget,Yes,Bhubaneswar
2807,Female,26-35,Premium,No,Lucknow
2808,Male,26-35,Regular,No,Chandigarh
2809,Female,26-35,Premium,Yes,Pune
2810,Male,36-45,Regular,No,Mumbai
2811,Male,26-35,Budget,No,Hyderabad
2812,Male,26-35,Premium,Yes,Kochi
2813,Male,36-45,Business,No,Chennai
2814,Male,46-60,Regular,No,Nagpur
2815,Male,26-35,Budget,Yes,Pune
2816,Male,26-35,Budget,Yes,Jaipur
2817,Male,26-35,Regular,No,Ahmedabad
2818,Female,18-25,Premium,No,Bhubaneswar
2819,Female,26-35,Regular,No,Kochi
2820,Female,26-35,Budget,No,Bengaluru
2821,Female,36-45,Regular,No,Mumbai
2822,Female,36-45,Budget,Yes,Pune
2823,Female,26-35,Regular,No,Pune
2824,Male,18-25,Budget,No,Lucknow
2825,Male,46-60,Regular,No,Surat
2826,Female,26-35,Budget,Yes,Delhi
2827,Male,26-35,Regular,Yes,Delhi
2828,Male,46-60,Regular,Yes,Surat
2829,Female,18-25,Budget,No,Indore
2830,Male,18-25,Regular,No,Mumbai
2831,Male,60+,Regular,Yes,Chennai
2832,Female,18-25,Regular,No,Mumbai
2833,Male,18-25,Budget,Yes,Mumbai
2834,Male,46-60,Regular,Yes,Indore
2835,Male,26-35,Premium,No,Nagpur
2836,Female,26-35,Budget,No,Ahmedabad
2837,Male,18-25,Premium,Yes,Surat
2838,Female,36-45,Regular,No,Delhi
2839,Male,46-60,Business,Yes,Delhi
2840,Female,36-45,Premium,No,Indore
2841,Female,26-35,Premium,Yes,Hyderabad
2842,Female,26-35,Regular,No,Lucknow
2843,Male,26-35,Budget,No,Indore
2844,Male,60+,Budget,No,Kochi
2845,Male,26-35,Premium,No,Hyderabad
2846,Female,26-35,Regular,Yes,Bhubaneswar
2847,Female,26-35,Regular,No,Bengaluru
2848,Male,60+,Budget,No,Bengaluru
2849,Female,26-35,Premium,Yes,Bhubaneswar
2850,Male,26-35,Premium,Yes,Nagpur
2851,Female,18-25,Regular,Yes,Delhi
2852,Male,60+,Regular,No,Ahmedabad
2853,Male,26-35,Premium,No,Chennai
2854,Female,26-35,Budget,Yes,Bengaluru
2855,Male,26-35,Regular,Yes,Bengaluru
2856,Female,26-35,Business,No,Jaipur
2857,Female,18-25,Budget,Yes,Indore
2858,Male,26-35,Budget,No,Indore
2859,Male,26-35,Business,Yes,Pune
2860,Male,46-60,Budget,Yes,Kochi
2861,Female,46-60,Business,No,Mumbai
2862,Male,18-25,Budget,No,Ahmedabad
2863,Female,18-25,Budget,No,Bhubaneswar
2864,Female,36-45,Budget,No,Kochi
2865,Female,36-45,Business,Yes,Pune
2866,Male,36-45,Regular,No,Mumbai
2867,Female,46-60,Regular,Yes,Bengaluru
2868,Male,18-25,Budget,No,Delhi
2869,Male,46-60,Budget,No,Mumbai
2870,Female,26-35,Business,No,Pune
2871,Female,18-25,Regular,Yes,Nagpur
2872,Male,46-60,Regular,No,Surat
2873,Female,36-45,Regular,Yes,Jaipur
2874,Male,36-45,Regular,No,Indore
2875,Female,26-35,Budget,Yes,Surat
2876,Male,26-35,Regular,No,Chandigarh
2877,Female,18-25,Regular,Yes,Nagpur
2878,Female,18-25,Premium,Yes,Delhi
2879,Male,60+,Budget,No,Lucknow
2880,Male,60+,Budget,No,Chandigarh
2881,Female,36-45,Budget,No,Pune
2882,Male,18-25,Budget,Yes,Pune
2883,Male,36-45,Business,No,Ahmedabad
2884,Male,18-25,Regular,No,Ahmedabad
2885,Male,46-60,Regular,No,Ahmedabad
2886,Female,36-45,Budget,No,Nagpur
2887,Male,36-45,Regular,No,Bengaluru
2888,Female,46-60,Budget,No,Chennai
2889,Female,36-45,Budget,No,Delhi
2890,Male,18-25,Budget,Yes,Surat
2891,Male,60+,Premium,Yes,Pune
2892,Male,26-35,Budget,No,Pune
2893,Male,36-45,Regular,Yes,Jaipur
2894,Male,26-35,Business,No,Chandigarh
2895,Male,18-25,Budget,No,Hyderabad
2896,Female,46-60,Budget,Yes,Bhubaneswar
2897,Female,26-35,Regular,Yes,Delhi
2898,Male,18-25,Budget,No,Hyderabad
2899,Male,26-35,Regular,No,Ahmedabad
2900,Female,26-35,Budget,No,Chandigarh
2901,Female,26-35,Business,No,Nagpur
2902,Female,26-35,Premium,Yes,Indore
2903,Male,26-35,Budget,No,Ahmedabad
2904,Male,26-35,Premium,No,Bhubaneswar
2905,Female,60+,Regular,Yes,Pune
2906,Male,46-60,Budget,No,Nagpur
2907,Male,26-35,Budget,Yes,Mumbai
2908,Female,36-45,Regular,Yes,Bhubaneswar
2909,Male,18-25,Budget,No,Bengaluru
2910,Female,36-45,Business,No,Nagpur
2911,Male,46-60,Regular,Yes,Chandigarh
2912,Female,36-45,Regular,No,Lucknow
2913,Female,36-45,Regular,No,Mumbai
2914,Female,36-45,Budget,No,Jaipur
2915,Female,46-60,Regular,No,Delhi
2916,Male,18-25,Regular,No,Jaipur
2917,Female,46-60,Regular,Yes,Ahmedabad
2918,Female,46-60,Regular,Yes,Bhubaneswar
2919,Male,36-45,Budget,No,Chandigarh
2920,Male,36-45,Budget,Yes,Jaipur
2921,Male,18-25,Budget,No,Lucknow
2922,Female,26-35,Budget,Yes,Bengaluru
2923,Male,18-25,Regular,No,Chennai
2924,Male,36-45,Regular,No,Pune
2925,Male,36-45,Regular,Yes,Kochi
2926,Male,26-35,Budget,No,Delhi
2927,Female,46-60,Budget,Yes,Bengaluru
2928,Female,36-45,Regular,Yes,Bengaluru
2929,Male,26-35,Premium,No,Delhi
2930,Male,18-25,Budget,Yes,Nagpur
2931,Male,46-60,Budget,No,Surat
2932,Male,36-45,Regular,Yes,Jaipur
2933,Male,36-45,Budget,Yes,Hyderabad
2934,Male,26-35,Budget,No,Indore
2935,Male,36-45,Premium,Yes,Ahmedabad
2936,Male,26-35,Budget,No,Lucknow
2937,Female,18-25,Business,No,Surat
2938,Male,46-60,Regular,Yes,Ahmedabad
2939,Male,26-35,Business,Yes,Hyderabad
2940,Female,46-60,Regular,No,Pune
2941,Male,26-35,Regular,No,Nagpur
2942,Female,26-35,Regular,Yes,Kochi
2943,Female,26-35,Budget,Yes,Delhi
2944,Male,36-45,Regular,Yes,Delhi
2945,Female,26-35,Premium,No,Indore
2946,Female,18-25,Regular,Yes,Chennai
2947,Male,18-25,Budget,Yes,Surat
2948,Male,46-60,Budget,No,Bengaluru
2949,Female,26-35,Budget,No,Kochi
2950,Male,26-35,Budget,No,Bengaluru
2951,Male,36-45,Business,No,Jaipur
2952,Female,46-60,Regular,No,Nagpur
2953,Female,26-35,Budget,No,Kochi
2954,Male,36-45,Regular,No,Hyderabad
2955,Male,46-60,Business,No,Chennai
2956,Male,26-35,Budget,No,Chandigarh
2957,Male,18-25,Business,Yes,Hyderabad
2958,Female,26-35,Premium,No,Kochi
2959,Female,46-60,Business,Yes,Pune
2960,Female,26-35,Business,No,Ahmedabad
2961,Female,36-45,Regular,No,Bhubaneswar
2962,Male,26-35,Business,Yes,Nagpur
2963,Female,26-35,Regular,No,Hyderabad
2964,Female,60+,Regular,No,Nagpur
2965,Male,18-25,Regular,No,Mumbai
2966,Male,36-45,Budget,Yes,Pune
2967,Female,26-35,Premium,No,Nagpur
2968,Male,26-35,Budget,No,Surat
2969,Female,18-25,Regular,Yes,Pune
2970,Female,18-25,Business,Yes,Surat
2971,Male,26-35,Premium,No,Pune
2972,Male,60+,Budget,No,Ahmedabad
2973,Male,46-60,Regular,No,Chennai
2974,Female,46-60,Business,No,Bengaluru
2975,Male,26-35,Budget,No,Nagpur
2976,Male,18-25,Budget,No,Ahmedabad
2977,Male,26-35,Regular,Yes,Nagpur
2978,Male,46-60,Premium,No,Lucknow
2979,Male,46-60,Regular,No,Mumbai
2980,Female,46-60,Budget,Yes,Lucknow
2981,Female,46-60,Budget,No,Chandigarh
2982,Female,18-25,Premium,Yes,Lucknow
2983,Male,36-45,Budget,No,Jaipur
2984,Male,26-35,Premium,No,Ahmedabad
2985,Female,26-35,Regular,Yes,Jaipur
2986,Male,18-25,Regular,Yes,Pune
2987,Female,46-60,Budget,No,Nagpur
2988,Male,46-60,Regular,No,Surat
2989,Male,18-25,Budget,No,Pune
2990,Male,36-45,Budget,No,Nagpur
2991,Male,18-25,Budget,Yes,Mumbai
2992,Male,36-45,Regular,Yes,Delhi
2993,Male,26-35,Premium,No,Hyderabad
2994,Male,26-35,Business,Yes,Bengaluru
2995,Female,18-25,Regular,Yes,Pune
2996,Female,46-60,Budget,No,Kochi
2997,Female,46-60,Budget,Yes,Pune
2998,Male,18-25,Regular,Yes,Surat
2999,Female,26-35,Regular,No,Bengaluru
3000,Male,18-25,Budget,No,Indore
3001,Male,46-60,Premium,No,Pune
3002,Male,26-35,Budget,Yes,Hyderabad
3003,Male,36-45,Regular,Yes,Delhi
3004,Female,46-60,Budget,Yes,Jaipur
3005,Male,26-35,Premium,No,Mumbai
3006,Female,18-25,Budget,Yes,Mumbai
3007,Male,46-60,Premium,No,Chandigarh
3008,Male,36-45,Regular,No,Lucknow
3009,Female,46-60,Regular,No,Surat
3010,Female,26-35,Budget,No,Bhubaneswar
3011,Male,26-35,Regular,Yes,Pune
3012,Male,60+,Business,No,Hyderabad
3013,Male,36-45,Regular,Yes,Nagpur
3014,Male,36-45,Budget,Yes,Chennai
3015,Male,18-25,Business,No,Chandigarh
3016,Female,26-35,Regular,Yes,Pune
3017,Female,46-60,Budget,Yes,Chandigarh
3018,Male,26-35,Budget,No,Hyderabad
3019,Male,18-25,Premium,Yes,Chandigarh
3020,Female,46-60,Budget,No,Chandigarh
3021,Male,26-35,Regular,Yes,Chandigarh
3022,Female,36-45,Budget,No,Ahmedabad
3023,Female,26-35,Regular,No,Hyderabad
3024,Male,26-35,Regular,No,Pune
3025,Male,26-35,Regular,No,Chennai
3026,Male,36-45,Business,Yes,Ahmedabad
3027,Female,18-25,Regular,Yes,Nagpur
3028,Female,36-45,Regular,No,Nagpur
3029,Female,26-35,Regular,No,Hyderabad
3030,Male,18-25,Budget,No,Bengaluru
3031,Male,18-25,Regular,Yes,Bengaluru
3032,Male,18-25,Regular,Yes,Surat
3033,Female,46-60,Business,No,Mumbai
3034,Female,26-35,Regular,No,Indore
3035,Male,18-25,Business,No,Indore
3036,Male,18-25,Premium,Yes,Jaipur
3037,Female,60+,Regular,No,Chandigarh
3038,Female,36-45,Regular,No,Kochi
3039,Male,46-60,Regular,No,Ahmedabad
3040,Female,26-35,Regular,No,Chandigarh
3041,Female,26-35,Budget,No,Indore
3042,Female,18-25,Business,No,Delhi
3043,Male,26-35,Budget,Yes,Mumbai
3044,Female,26-35,Premium,No,Delhi
3045,Female,26-35,Regular,No,Chennai
3046,Female,26-35,Budget,Yes,Kochi
3047,Female,26-35,Regular,No,Chennai
3048,Female,46-60,Regular,No,Indore
3049,Female,26-35,Regular,Yes,Mumbai
3050,Male,26-35,Budget,Yes,Delhi
3051,Male,18-25,Budget,Yes,Pune
3052,Female,36-45,Regular,Yes,Kochi
3053,Female,18-25,Regular,Yes,Jaipur
3054,Male,36-45,Regular,Yes,Kochi
3055,Female,26-35,Regular,Yes,Indore
3056,Male,26-35,Regular,No,Bengaluru
3057,Female,46-60,Business,No,Hyderabad
3058,Female,36-45,Premium,No,Indore
3059,Female,26-35,Business,Yes,Pune
3060,Female,36-45,Premium,No,Pune
3061,Female,36-45,Regular,No,Chennai
3062,Male,36-45,Regular,No,Ahmedabad
3063,Female,26-35,Premium,No,Hyderabad
3064,Female,46-60,Budget,No,Jaipur
3065,Male,18-25,Budget,No,Chennai
3066,Male,36-45,Regular,No,Delhi
3067,Female,18-25,Regular,Yes,Jaipur
3068,Female,18-25,Budget,Yes,Bengaluru
3069,Male,26-35,Budget,No,Kochi
3070,Male,26-35,Premium,No,Chennai
3071,Female,46-60,Premium,Yes,Kochi
3072,Male,18-25,Premium,Yes,Bengaluru
3073,Female,26-35,Budget,Yes,Chennai
3074,Male,46-60,Budget,No,Mumbai
3075,Male,18-25,Premium,No,Bengaluru
3076,Female,46-60,Budget,No,Mumbai
3077,Female,18-25,Regular,No,Surat
3078,Female,60+,Budget,No,Indore
3079,Male,46-60,Business,No,Lucknow
3080,Female,36-45,Budget,Yes,Indore
3081,Female,26-35,Budget,Yes,Hyderabad
3082,Female,18-25,Budget,No,Mumbai
3083,Female,18-25,Budget,Yes,Hyderabad
3084,Male,18-25,Regular,Yes,Chandigarh
3085,Male,36-45,Budget,Yes,Jaipur
3086,Female,26-35,Budget,No,Delhi
3087,Male,18-25,Regular,No,Kochi
3088,Female,36-45,Business,No,Bhubaneswar
3089,Female,36-45,Budget,No,Nagpur
3090,Male,36-45,Budget,No,Delhi
3091,Female,26-35,Regular,Yes,Jaipur
3092,Male,18-25,Budget,No,Delhi
3093,Male,18-25,Premium,No,Lucknow
3094,Female,26-35,Regular,No,Surat
3095,Male,18-25,Regular,Yes,Bengaluru
3096,Male,18-25,Regular,Yes,Bengaluru
3097,Male,26-35,Budget,Yes,Delhi
3098,Male,26-35,Budget,Yes,Nagpur
3099,Male,36-45,Regular,No,Jaipur
3100,Male,26-35,Premium,Yes,Ahmedabad
3101,Female,36-45,Budget,No,Ahmedabad
3102,Male,26-35,Budget,No,Pune
3103,Male,46-60,Budget,Yes,Pune
3104,Female,18-25,Regular,No,Kochi
3105,Male,18-25,Budget,No,Delhi
3106,Male,18-25,Budget,Yes,Lucknow
3107,Male,26-35,Budget,Yes,Kochi
3108,Female,46-60,Regular,Yes,Nagpur
3109,Male,46-60,Regular,No,Chennai
3110,Female,46-60,Regular,No,Jaipur
3111,Male,46-60,Budget,No,Ahmedabad
3112,Male,26-35,Regular,No,Delhi
3113,Female,36-45,Regular,No,Nagpur
3114,Male,18-25,Regular,No,Pune
3115,Female,26-35,Budget,No,Indore
3116,Male,46-60,Regular,No,Bhubaneswar
3117,Male,46-60,Budget,Yes,Jaipur
3118,Male,18-25,Budget,Yes,Mumbai
3119,Female,60+,Business,Yes,Jaipur
3120,Male,36-45,Regular,No,Lucknow
3121,Male,46-60,Business,Yes,Nagpur
3122,Male,36-45,Budget,Yes,Jaipur
3123,Female,36-45,Budget,No,Pune
3124,Male,26-35,Regular,No,Bengaluru
3125,Female,36-45,Budget,No,Bengaluru
3126,Male,18-25,Budget,No,Hyderabad
3127,Female,18-25,Budget,Yes,Surat
3128,Female,46-60,Budget,No,Chandigarh
3129,Male,36-45,Business,No,Hyderabad
3130,Female,26-35,Budget,No,Surat
3131,Female,26-35,Business,Yes,Nagpur
3132,Female,18-25,Business,Yes,Indore
3133,Female,36-45,Budget,Yes,Bengaluru
3134,Female,18-25,Budget,No,Chandigarh
3135,Male,26-35,Regular,Yes,Chandigarh
3136,Female,26-35,Regular,Yes,Chandigarh
3137,Female,26-35,Budget,No,Chennai
3138,Male,18-25,Budget,Yes,Bengaluru
3139,Male,18-25,Premium,Yes,Mumbai
3140,Male,18-25,Budget,No,Indore
3141,Female,26-35,Budget,Yes,Chennai
3142,Female,26-35,Regular,Yes,Bengaluru
3143,Male,36-45,Regular,No,Hyderabad
3144,Male,18-25,Premium,No,Bengaluru
3145,Male,36-45,Budget,No,Ahmedabad
3146,Male,26-35,Budget,Yes,Lucknow
3147,Female,36-45,Premium,Yes,Lucknow
3148,Male,18-25,Premium,No,Surat
3149,Male,46-60,Budget,No,Chandigarh
3150,Female,26-35,Premium,Yes,Bengaluru
3151,Male,46-60,Premium,No,Nagpur
3152,Female,26-35,Regular,No,Lucknow
3153,Female,26-35,Budget,No,Delhi
3154,Female,36-45,Budget,Yes,Lucknow
3155,Female,18-25,Premium,Yes,Surat
3156,Female,36-45,Regular,No,Nagpur
3157,Female,46-60,Budget,Yes,Jaipur
3158,Female,36-45,Regular,Yes,Ahmedabad
3159,Male,26-35,Regular,No,Bhubaneswar
3160,Female,46-60,Budget,No,Chandigarh
3161,Female,36-45,Budget,Yes,Bengaluru
3162,Male,46-60,Budget,No,Delhi
3163,Male,18-25,Budget,No,Mumbai
3164,Female,36-45,Regular,Yes,Surat
3165,Male,36-45,Business,Yes,Indore
3166,Male,18-25,Regular,Yes,Lucknow
3167,Male,36-45,Regular,Yes,Nagpur
3168,Male,26-35,Budget,No,Delhi
3169,Male,18-25,Regular,Yes,Hyderabad
3170,Female,26-35,Budget,No,Chandigarh
3171,Male,46-60,Premium,No,Lucknow
3172,Male,36-45,Regular,No,Lucknow
3173,Female,26-35,Premium,Yes,Indore
3174,Female,46-60,Regular,No,Kochi
3175,Male,46-60,Budget,No,Surat
3176,Male,26-35,Regular,Yes,Lucknow
3177,Female,36-45,Regular,No,Jaipur
3178,Female,18-25,Regular,No,Nagpur
3179,Female,60+,Budget,Yes,Jaipur
3180,Male,36-45,Budget,Yes,Mumbai
3181,Male,18-25,Budget,No,Bhubaneswar
3182,Male,26-35,Premium,No,Lucknow
3183,Male,26-35,Regular,No,Bengaluru
3184,Male,26-35,Regular,No,Pune
3185,Male,26-35,Regular,Yes,Nagpur
3186,Male,18-25,Regular,No,Chandigarh
3187,Female,26-35,Business,No,Nagpur
3188,Female,60+,Regular,No,Mumbai
3189,Male,26-35,Regular,No,Mumbai
3190,Male,26-35,Regular,No,Indore
3191,Male,60+,Budget,No,Chennai
3192,Female,26-35,Regular,No,Surat
3193,Male,36-45,Regular,Yes,Surat
3194,Female,26-35,Regular,Yes,Pune
3195,Male,26-35,Regular,No,Chennai
3196,Male,36-45,Regular,No,Hyderabad
3197,Male,26-35,Budget,Yes,Kochi
3198,Female,26-35,Regular,No,Chandigarh
3199,Female,26-35,Budget,Yes,Chennai
3200,Female,26-35,Budget,No,Lucknow
3201,Female,26-35,Regular,No,Chandigarh
3202,Female,18-25,Business,Yes,Mumbai
3203,Female,26-35,Budget,No,Jaipur
3204,Male,60+,Regular,No,Kochi
3205,Female,26-35,Premium,No,Chennai
3206,Female,46-60,Premium,Yes,Delhi
3207,Male,18-25,Business,Yes,Pune
3208,Female,26-35,Business,Yes,Bengaluru
3209,Male,26-35,Business,Yes,Indore
3210,Male,18-25,Budget,No,Surat
3211,Male,26-35,Regular,No,Nagpur
3212,Male,36-45,Regular,No,Chennai
3213,Male,36-45,Regular,No,Kochi
3214,Male,46-60,Business,Yes,Ahmedabad
3215,Male,18-25,Premium,No,Jaipur
3216,Female,18-25,Regular,No,Delhi
3217,Male,18-25,Premium,No,Nagpur
3218,Female,36-45,Regular,Yes,Pune
3219,Female,26-35,Premium,No,Hyderabad
3220,Male,36-45,Budget,No,Indore
3221,Male,18-25,Regular,Yes,Lucknow
3222,Male,18-25,Premium,Yes,Chandigarh
3223,Female,18-25,Business,Yes,Chennai
3224,Female,36-45,Business,Yes,Indore
3225,Female,18-25,Regular,No,Ahmedabad
3226,Male,18-25,Regular,No,Delhi
3227,Female,18-25,Budget,No,Nagpur
3228,Male,18-25,Regular,Yes,Nagpur
3229,Female,26-35,Budget,Yes,Delhi
3230,Female,26-35,Budget,Yes,Delhi
3231,Male,36-45,Regular,Yes,Chennai
3232,Male,26-35,Budget,No,Pune
3233,Male,26-35,Budget,No,Pune
3234,Male,18-25,Budget,Yes,Kochi
3235,Male,46-60,Regular,No,Hyderabad
3236,Male,46-60,Business,No,Mumbai
3237,Female,18-25,Budget,No,Chandigarh
3238,Male,36-45,Budget,No,Bhubaneswar
3239,Female,18-25,Budget,No,Lucknow
3240,Female,18-25,Regular,Yes,Indore
3241,Female,26-35,Budget,Yes,Surat
3242,Female,46-60,Budget,Yes,Indore
3243,Female,36-45,Premium,Yes,Lucknow
3244,Female,26-35,Regular,Yes,Chennai
3245,Male,26-35,Regular,Yes,Pune
3246,Female,18-25,Regular,No,Surat
3247,Female,36-45,Premium,Yes,Bhubaneswar
3248,Male,18-25,Regular,Yes,Indore
3249,Male,18-25,Regular,No,Hyderabad
3250,Male,36-45,Budget,Yes,Lucknow
3251,Male,26-35,Premium,No,Hyderabad
3252,Male,46-60,Regular,No,Delhi
3253,Female,26-35,Budget,No,Lucknow
3254,Female,18-25,Budget,No,Hyderabad
3255,Female,36-45,Budget,Yes,Chandigarh
3256,Female,36-45,Budget,No,Ahmedabad
3257,Male,18-25,Premium,No,Jaipur
3258,Female,18-25,Premium,Yes,Indore
3259,Female,26-35,Premium,No,Chennai
3260,Female,36-45,Business,No,Ahmedabad
3261,Female,18-25,Business,Yes,Mumbai
3262,Female,26-35,Regular,No,Indore
3263,Male,36-45,Budget,No,Nagpur
3264,Female,26-35,Budget,No,Mumbai
3265,Female,18-25,Budget,No,Indore
3266,Female,46-60,Budget,No,Kochi
3267,Female,36-45,Regular,Yes,Bengaluru
3268,Female,36-45,Premium,No,Nagpur
3269,Female,46-60,Budget,No,Jaipur
3270,Female,36-45,Regular,No,Nagpur
3271,Male,18-25,Business,No,Bengaluru
3272,Male,46-60,Regular,No,Mumbai
3273,Female,46-60,Regular,Yes,Chennai
3274,Female,46-60,Budget,Yes,Jaipur
3275,Female,46-60,Business,No,Chennai
3276,Male,26-35,Regular,No,Hyderabad
3277,Male,36-45,Business,Yes,Ahmedabad
3278,Female,36-45,Budget,No,Chandigarh
3279,Male,36-45,Regular,No,Surat
3280,Female,36-45,Premium,Yes,Jaipur
3281,Male,46-60,Premium,No,Nagpur
3282,Female,18-25,Regular,Yes,Jaipur
3283,Male,26-35,Regular,Yes,Surat
3284,Female,36-45,Regular,No,Bhubaneswar
3285,Female,60+,Premium,No,Lucknow
3286,Male,18-25,Premium,No,Delhi
3287,Male,36-45,Budget,No,Ahmedabad
3288,Male,46-60,Regular,Yes,Bhubaneswar
3289,Female,26-35,Budget,No,Jaipur
3290,Male,36-45,Regular,Yes,Hyderabad
3291,Male,18-25,Premium,No,Pune
3292,Male,36-45,Budget,Yes,Pune
3293,Female,26-35,Regular,No,Hyderabad
3294,Male,26-35,Regular,No,Bhubaneswar
3295,Male,26-35,Regular,No,Pune
3296,Male,36-45,Premium,Yes,Hyderabad
3297,Female,18-25,Budget,No,Lucknow
3298,Male,18-25,Business,No,Chandigarh
3299,Male,36-45,Premium,No,Pune
3300,Male,18-25,Budget,Yes,Indore
3301,Male,36-45,Budget,No,Chennai
3302,Female,18-25,Regular,Yes,Surat
3303,Female,60+,Premium,No,Delhi
3304,Male,26-35,Regular,Yes,Chandigarh
3305,Female,18-25,Budget,No,Lucknow
3306,Male,36-45,Regular,Yes,Kochi
3307,Male,26-35,Regular,No,Kochi
3308,Female,46-60,Premium,No,Surat
3309,Male,18-25,Business,No,Delhi
3310,Male,18-25,Regular,Yes,Lucknow
3311,Male,46-60,Regular,Yes,Bengaluru
3312,Female,36-45,Premium,Yes,Lucknow
3313,Male,36-45,Budget,No,Jaipur
3314,Female,36-45,Budget,Yes,Bhubaneswar
3315,Male,36-45,Regular,Yes,Delhi
3316,Female,46-60,Regular,No,Bengaluru
3317,Female,36-45,Regular,Yes,Lucknow
3318,Female,26-35,Budget,No,Pune
3319,Male,26-35,Regular,No,Nagpur
3320,Female,46-60,Budget,No,Nagpur
3321,Female,46-60,Business,No,Lucknow
3322,Male,26-35,Budget,No,Surat
3323,Male,26-35,Regular,No,Hyderabad
3324,Female,60+,Regular,Yes,Hyderabad
3325,Female,36-45,Regular,Yes,Hyderabad
3326,Male,36-45,Budget,Yes,Jaipur
3327,Female,18-25,Budget,No,Indore
3328,Male,18-25,Regular,Yes,Surat
3329,Male,60+,Regular,Yes,Bengaluru
3330,Male,46-60,Budget,No,Nagpur
3331,Female,26-35,Premium,No,Hyderabad
3332,Male,18-25,Budget,No,Bengaluru
3333,Female,18-25,Regular,No,Kochi
3334,Male,46-60,Budget,Yes,Hyderabad
3335,Female,18-25,Budget,No,Chandigarh
3336,Female,26-35,Business,Yes,Chandigarh
3337,Female,18-25,Budget,No,Jaipur
3338,Female,26-35,Business,No,Ahmedabad
3339,Female,46-60,Regular,No,Bengaluru
3340,Male,18-25,Budget,Yes,Bengaluru
3341,Male,18-25,Budget,No,Mumbai
3342,Female,26-35,Regular,Yes,Chennai
3343,Female,36-45,Budget,No,Jaipur
3344,Male,18-25,Budget,No,Bengaluru
3345,Female,36-45,Premium,Yes,Pune
3346,Male,18-25,Regular,Yes,Mumbai
3347,Male,18-25,Regular,Yes,Jaipur
3348,Male,18-25,Budget,No,Hyderabad
3349,Male,36-45,Budget,No,Jaipur
3350,Male,18-25,Regular,Yes,Delhi
3351,Female,46-60,Premium,No,Lucknow
3352,Male,18-25,Regular,Yes,Chandigarh
3353,Female,36-45,Budget,No,Surat
3354,Male,26-35,Budget,No,Bhubaneswar
3355,Female,26-35,Regular,Yes,Mumbai
3356,Male,36-45,Budget,No,Ahmedabad
3357,Male,18-25,Premium,No,Chennai
3358,Male,26-35,Budget,Yes,Bengaluru
3359,Male,18-25,Business,Yes,Hyderabad
3360,Male,36-45,Business,No,Kochi
3361,Female,46-60,Regular,Yes,Chennai
3362,Male,26-35,Regular,Yes,Ahmedabad
3363,Male,26-35,Regular,Yes,Chandigarh
3364,Female,36-45,Regular,No,Mumbai
3365,Female,46-60,Business,No,Delhi
3366,Female,18-25,Regular,No,Surat
3367,Male,26-35,Budget,Yes,Delhi
3368,Male,18-25,Regular,No,Nagpur
3369,Female,36-45,Regular,Yes,Ahmedabad
3370,Female,36-45,Regular,Yes,Bhubaneswar
3371,Female,18-25,Premium,No,Bhubaneswar
3372,Male,26-35,Regular,Yes,Jaipur
3373,Male,26-35,Budget,Yes,Chennai
3374,Male,36-45,Regular,Yes,Chandigarh
3375,Male,18-25,Budget,No,Jaipur
3376,Male,26-35,Budget,Yes,Chennai
3377,Female,60+,Regular,No,Kochi
3378,Female,26-35,Regular,No,Chennai
3379,Female,26-35,Regular,Yes,Delhi
3380,Male,18-25,Budget,No,Ahmedabad
3381,Male,46-60,Budget,No,Bengaluru
3382,Male,36-45,Business,Yes,Pune
3383,Female,26-35,Budget,Yes,Delhi
3384,Female,26-35,Regular,No,Chennai
3385,Male,18-25,Regular,Yes,Mumbai
3386,Male,26-35,Regular,Yes,Mumbai
3387,Male,18-25,Regular,Yes,Bhubaneswar
3388,Female,36-45,Budget,No,Jaipur
3389,Female,26-35,Budget,Yes,Indore
3390,Female,26-35,Business,No,Surat
3391,Male,46-60,Regular,Yes,Chennai
3392,Female,36-45,Premium,No,Surat
